time,pack_voltage,pack_current
345.79890176000004,16.545371461093428,15.439853568000004
350.79890176000004,16.530591190774906,16.106520234666668
355.79890176000004,16.51583325582266,16.77318690133334
360.79890176000004,16.501101413397752,17.439853568000004
365.79890176000004,16.486399505692653,18.106520234666668
370.79890176000004,16.471731490163343,18.77318690133334
375.79890176000004,16.457101465768936,19.439853568000004
380.79890176000004,16.44251369542334,20.106520234666668
385.79890176000004,16.427972624846262,20.77318690133334
390.79890176000004,16.413482897979268,21.439853568000004
395.79890176000004,16.399049369111683,22.106520234666668
400.79890176000004,16.384677111839377,22.77318690133334
405.79890176000004,16.370371424957504,23.439853568000004
410.79890176000004,16.35613783536906,24.106520234666668
415.79890176000004,16.341982098070925,24.77318690133334
420.79890176000004,16.327910193262962,25.439853568000004
425.79890176000004,16.313928320610334,26.106520234666668
430.79890176000004,16.300042890677105,26.77318690133334
435.79890176000004,16.286260513538643,27.439853568000004
440.79890176000004,16.272587984574383,28.106520234666668
445.79890176000004,16.259032267436943,28.77318690133334
450.79890176000004,16.24560047419374,29.439853568000004
455.79890176000004,16.232299842638415,30.106520234666668
460.79890176000004,16.219137710774756,30.77318690133334
465.79890176000004,16.20612148848445,31.439853568000004
470.79890176000004,16.19325862640105,32.10652023466667
475.79890176000004,16.18055658202829,32.77318690133334
480.79890176000004,16.168022783157678,33.439853568000004
485.79890176000004,16.15566458866314,34.106520234666675
490.79890176000004,16.143489246773385,34.77318690133333
495.79890176000004,16.131503850950565,35.439853568000004
500.79890176000004,16.119715293533513,36.106520234666675
505.79890176000004,16.108130217336285,36.77318690133333
510.79890176000004,16.096754965427092,37.439853568000004
515.79890176,16.085595529348833,38.106520234666675
520.79890176,16.074657496080587,38.77318690133333
525.79890176,16.063945994076764,39.439853568000004
530.79890176,16.053465638760546,40.106520234666675
535.79890176,16.043220477885054,40.77318690133333
540.79890176,16.03321393721364,41.439853568000004
545.79890176,16.02344876700539,42.106520234666675
550.79890176,16.013926989824093,42.77318690133333
555.79890176,16.00464985021805,43.439853568000004
560.79890176,15.995617766841635,44.106520234666675
565.79890176,15.986830287608537,44.77318690133333
570.79890176,15.978286048479278,45.439853568000004
575.79890176,15.969982736489948,46.106520234666675
580.79890176,15.961917057626914,46.77318690133333
585.79890176,15.954084710140473,47.439853568000004
590.79890176,15.946480363869567,48.106520234666675
595.79890176,15.939097646118592,48.77318690133333
600.79890176,15.93192913458696,49.439853568000004
605.79890176,15.925226848923648,50.06657514666667
610.79890176,15.920085440393276,50.483241813333336
615.79890176,15.91516871012649,50.89990848
620.79890176,15.91045283350388,51.31657514666667
625.79890176,15.905916430684893,51.733241813333336
630.79890176,15.901539926507974,52.14990848
635.79890176,15.897305086634242,52.56657514666667
640.79890176,15.893194686610656,52.983241813333336
645.79890176,15.889192277531949,53.39990848
650.79890176,15.885282021850575,53.81657514666667
655.79890176,15.881448580275388,54.233241813333336
660.79890176,15.877677036040756,54.64990848
665.79890176,15.873952846658858,55.06657514666667
670.79890176,15.870261815993329,55.483241813333336
675.79890176,15.866590081422652,55.89990848
680.79890176,15.862924112226235,56.31657514666667
685.79890176,15.859250716294746,56.733241813333336
690.79890176,15.855557052956904,57.14990848
695.79890176,15.851830650212072,57.56657514666667
700.79890176,15.848059425019072,57.983241813333336
705.79890176,15.844231705558936,58.39990848
710.79890176,15.840336254588612,58.816575146666665
715.79890176,15.836362293156181,59.233241813333336
720.79890176,15.832299524067288,59.64990848
725.79890176,15.828138154590185,60.066575146666665
730.79890176,15.823868917964889,60.483241813333336
735.79890176,15.81948309335106,60.89990848
740.79890176,15.81497252390704,61.316575146666665
745.79890176,15.810329632745859,61.733241813333336
750.79890176,15.805547436561001,62.14990848
755.79890176,15.800619556758793,62.566575146666665
760.79890176,15.795540227974957,62.983241813333336
765.79890176,15.790304303890473,63.39990848
770.79890176,15.784907260297336,63.816575146666665
775.79890176,15.779345195398266,64.23324181333334
780.79890176,15.773614827354178,64.64990848000001
785.79890176,15.767713489122734,65.06657514666666
790.79890176,15.761639120656218,65.48324181333334
795.79890176,15.755390258551724,65.89990848000001
800.79890176,15.7489660232666,66.31657514666666
805.79890176,15.742366104031957,66.73324181333334
810.79890176,15.735590741612496,67.14990848
815.79890176,15.728640709074936,67.56657514666666
820.79890176,15.721517290738257,67.98324181333334
825.79890176,15.714222259488388,68.39990848
830.79890176,15.706757852645577,68.81657514666666
835.79890176,15.699126746577345,69.23324181333334
840.79890176,15.691332030251802,69.64990848
845.79890176,15.683377177925731,70.06657514666666
850.79890176,15.67526602116015,70.48324181333334
855.79890176,15.66700272035211,70.89990848
860.79890176,15.658591735965924,71.31657514666666
865.79890176,15.650037799640694,71.73324181333334
870.79890176,15.641345885342156,72.14990848
875.79890176,15.632521180718669,72.56657514666666
880.79890176,15.623569058810268,72.98324181333334
885.79890176,15.614495050249252,73.39990848
890.79890176,15.605304816079725,73.81657514666666
895.79890176,15.596004121311179,74.23324181333334
900.79890176,15.586598809309942,74.64990848
905.79890176,15.57709477711947,75.06657514666666
910.79890176,15.567497951789244,75.48324181333334
915.79890176,15.557814267779383,75.89990848
920.79890176,15.548049645497262,76.31657514666666
925.79890176,15.538209971010362,76.73324181333334
930.79890176,15.528301076969505,77.14990848
935.79890176,15.51832872476578,77.56657514666666
940.79890176,15.50829858793525,77.98324181333334
945.79890176,15.498216236815688,78.39990848
950.79890176,15.488087124452077,78.81657514666666
955.79890176,15.477916573739016,79.23324181333334
960.79890176,15.467709765781372,79.64990848
965.79890176,15.457471729448203,80.06657514666666
970.79890176,15.447207332089082,80.48324181333334
975.79890176,15.436921271376919,80.89990848
980.79890176,15.426618068237014,81.31657514666666
985.79890176,15.416302060818174,81.73324181333334
990.79890176,15.405977399458953,82.14990848
995.79890176,15.395648042598788,82.56657514666666
1000.79890176,15.385317753582433,82.98324181333334
1005.79890176,15.374990098304407,83.39990848
1010.79890176,15.36466844363855,83.81657514666666
1015.79890176,15.354355956597997,84.23324181333334
1020.79890176,15.344055604169991,84.64990848
1025.79890176,15.333770153770422,85.06657514666666
1030.79890176,15.323502174263071,85.48324181333334
1035.79890176,15.313254037489774,85.89990848
1040.79890176,15.303027920258023,86.31657514666666
1045.79890176,15.292825806734326,86.73324181333334
1050.79890176,15.282649491192588,87.14990848
1055.79890176,15.272500581068304,87.56657514666666
1060.79890176,15.262380500271377,87.98324181333334
1065.79890176,15.252290492711612,88.39990848
1070.79890176,15.242231625992867,88.81657514666666
1075.79890176,15.232204795234056,89.23324181333334
1080.79890176,15.222210726976439,89.64990848
1085.79890176,15.212249983139172,90.06657514666666
1090.79890176,15.202322964986392,90.48324181333334
1095.79890176,15.1924299170712,90.89990848
1100.79890176,15.182570931124026,91.31657514666666
1105.79890176,15.172745949853772,91.73324181333334
1110.79890176,15.162954770632696,92.14990848
1115.79890176,15.153197049037058,92.56657514666666
1120.79890176,15.14347230221707,92.98324181333334
1125.79890176,15.13377991207136,93.39990848
1130.79890176,15.124119128202157,93.81657514666666
1135.79890176,15.114489070628785,94.23324181333334
1140.79890176,15.10488873223776,94.64990848
1145.79890176,15.095316980949379,95.06657514666666
1150.79890176,15.085772561580397,95.48324181333334
1155.79890176,15.076254097384203,95.89990848
1160.79890176,15.066760091249371,96.31657514666666
1165.79890176,15.057288926538495,96.73324181333334
1170.79890176,15.047838867548936,97.14990848
1175.79890176,15.038408059577336,97.56657514666666
1180.79890176,15.028994528569426,97.98324181333334
1185.79890176,15.019596180336523,98.39990848
1190.79890176,15.01021079931945,98.81657514666666
1195.79890176,15.000836046879444,99.23324181333334
1200.79890176,14.991469459095786,99.64990848
1205.79890176,14.983219650559084,99.86684970666666
1210.79890176,14.980937366984284,99.03351637333333
1215.79890176,14.979379030136696,98.20018304
1220.79890176,14.978433430573439,97.36684970666666
1225.79890176,14.978013787198483,96.53351637333333
1230.79890176,14.978050599833779,95.70018304
1235.79890176,14.978487109952656,94.86684970666666
1240.79890176,14.979276214743921,94.03351637333333
1245.79890176,14.980378292750766,93.20018304
1250.79890176,14.98175963736029,92.36684970666666
1255.79890176,14.983391306911217,91.53351637333333
1260.79890176,14.985248264740738,90.70018304
1265.79890176,14.98730872354014,89.86684970666666
1270.79890176,14.989553635568251,89.03351637333333
1275.79890176,14.991966288545306,88.20018304
1280.79890176,14.99453197941022,87.36684970666666
1285.79890176,14.997237746515571,86.53351637333333
1290.79890176,15.000072146549963,85.70018304
1295.79890176,15.003025066383739,84.86684970666666
1300.79890176,15.006087562719275,84.03351637333333
1305.79890176,15.009251724281254,83.20018304
1310.79890176,15.012510552578789,82.36684970666667
1315.79890176,15.015857858183159,81.53351637333333
1320.79890176,15.019288170118042,80.70018304
1325.79890176,15.022796656433934,79.86684970666667
1330.79890176,15.026379054389475,79.03351637333333
1335.79890176,15.030031608927997,78.20018304
1340.79890176,15.033751018344072,77.36684970666667
1345.79890176,15.037534386196883,76.53351637333333
1350.79890176,15.041379178662087,75.70018304
1355.79890176,15.045283186622841,74.86684970666667
1360.79890176,15.049244491897605,74.03351637333333
1365.79890176,15.053261437085075,73.20018304
1370.79890176,15.05733259858093,72.36684970666667
1375.79890176,15.061456762387676,71.53351637333333
1380.79890176,15.06563290240009,70.70018304
1385.79890176,15.069860160901985,69.86684970666667
1390.79890176,15.07413783105823,69.03351637333333
1395.79890176,15.078465341226437,68.20018304
1400.79890176,15.082842240947315,67.36684970666667
1405.79890176,15.087268188497834,66.53351637333333
1410.79890176,15.091742939910265,65.70018304
1415.79890176,15.096266339371029,64.86684970666667
1420.79890176,15.100838310917997,64.03351637333333
1425.79890176,15.105458851352921,63.20018304
1430.79890176,15.11012802428147,62.36684970666666
1435.79890176,15.114845955184938,61.53351637333333
1440.79890176,15.119612827419585,60.70018304
1445.79890176,15.124428879032884,59.86684970666666
1450.79890176,15.129294400279413,59.03351637333333
1455.79890176,15.134209731717645,58.20018304
1460.79890176,15.139175262769644,57.36684970666666
1465.79890176,15.144191430630341,56.53351637333333
1470.79890176,15.149258719419837,55.70018304
1475.79890176,15.154377659483428,54.86684970666666
1480.79890176,15.159548826755149,54.03351637333333
1485.79890176,15.16477284211408,53.20018304
1490.79890176,15.170050370675874,52.36684970666666
1495.79890176,15.17538212097531,51.53351637333333
1500.79890176,15.180768844008124,50.70018304
1505.79890176,15.186211332111357,49.86684970666666
1510.79890176,15.191710417671434,49.03351637333333
1515.79890176,15.197266971657658,48.20018304
1520.79890176,15.20288190198523,47.36684970666666
1525.79890176,15.208556151717765,46.53351637333333
1530.79890176,15.2142906971224,45.70018304
1535.79890176,15.220086545594224,44.86684970666666
1540.79890176,15.225944733467689,44.03351637333333
1545.79890176,15.231866323733813,43.20018304
1550.79890176,15.237852403681934,42.36684970666666
1555.79890176,15.243904082484361,41.53351637333333
1560.79890176,15.250022488740932,40.70018304
1565.79890176,15.256208767999969,39.86684970666666
1570.79890176,15.26246408026949,39.03351637333333
1575.79890176,15.268789597532106,38.20018304
1580.79890176,15.2751865012745,37.36684970666666
1585.79890176,15.281655980040432,36.53351637333333
1590.79890176,15.288199227015603,35.70018304
1595.79890176,15.294817437649478,34.86684970666667
1600.79890176,15.301511807318914,34.03351637333333
1605.79890176,15.308283529035636,33.20018304
1610.79890176,15.315133791199285,32.36684970666667
1615.79890176,15.322063775395428,31.533516373333327
1620.79890176,15.329074654237395,30.70018304
1625.79890176,15.33616758924927,29.86684970666667
1630.79890176,15.343343728786243,29.033516373333327
1635.79890176,15.350604205988649,28.20018304
1640.79890176,15.357950136763519,27.36684970666667
1645.79890176,15.365382617788958,26.533516373333327
1650.79890176,15.37290272453455,25.70018304
1655.79890176,15.380511509291491,24.86684970666667
1660.79890176,15.388209999206333,24.033516373333327
1665.79890176,15.395999194311232,23.20018304
1670.79890176,15.403880065545076,22.36684970666667
1675.79890176,15.41185355275911,21.533516373333327
1680.79890176,15.419920562702403,20.70018304
1685.79890176,15.428081966982145,19.86684970666667
1690.79890176,15.436338599995487,19.033516373333327
1695.79890176,15.444691256830966,18.20018304
1700.79890176,15.45314069113778,17.36684970666667
1705.79890176,15.461687612964484,16.533516373333327
1710.79890176,15.470332686568588,15.700183039999999
1715.79890176,15.4790765282022,14.86684970666667
1720.79890176,15.48791970387941,14.033516373333327
1725.79890176,15.496862727134921,13.200183039999999
1730.79890176,15.505906056784395,12.36684970666667
1735.79890176,15.515050094700822,11.533516373333327
1740.79890176,15.524295183622772,10.700183039999999
1745.79890176,15.533641605013916,9.86684970666667
1750.79890176,15.543089576995134,9.033516373333327
1755.79890176,15.552639252373776,8.200183039999999
1760.79890176,15.56229071679666,7.36684970666667
1765.79890176,15.572043987055682,6.5335163733333275
1770.79890176,15.581899009577743,5.700183039999999
1775.79890176,15.59185565913075,4.86684970666667
1780.79890176,15.6019137377809,4.0335163733333275
1785.79890176,15.6120729741352,3.200183039999999
1790.79890176,15.622333022905025,2.3668497066666703
1795.79890176,15.63269346482496,1.5335163733333275
1800.79890176,15.643153806960578,0.7001830399999989
1805.79890176,15.653707541512174,-0.1331502933333392
1810.79890176,15.664364909706899,-0.9664836266666725
1815.79890176,15.675120212476141,-1.7998169600000058
1820.79890176,15.685972653607765,-2.633150293333339
1825.79890176,15.696921374594377,-3.4664836266666725
1830.79890176,15.707965455192356,-4.299816960000006
1835.79890176,15.719103916182837,-5.133150293333339
1840.79890176,15.73033572303189,-5.9664836266666725
1845.79890176,15.741659790215264,-6.799816960000006
1850.79890176,15.753074986094786,-7.633150293333339
1855.79890176,15.764580138278113,-8.466483626666673
1860.79890176,15.776174039407348,-9.299816960000005
1865.79890176,15.787855453324168,-10.133150293333339
1870.79890176,15.799623121555838,-10.966483626666673
1875.79890176,15.811475770063135,-11.799816960000005
1880.79890176,15.82341211618717,-12.633150293333339
1885.79890176,15.835430875728127,-13.466483626666673
1890.79890176,15.847530770088527,-14.299816960000005
1895.79890176,15.859710533410858,-15.133150293333339
1900.79890176,15.871968919642574,-15.966483626666673
1905.79890176,15.884304709462306,-16.799816960000005
1910.79890176,15.89671671700686,-17.633150293333337
1915.79890176,15.909203796343743,-18.466483626666673
1920.79890176,15.921764847642555,-19.299816960000005
1925.79890176,15.934398823006573,-20.133150293333337
1930.79890176,15.947104731936669,-20.966483626666673
1935.79890176,15.959881646409373,-21.799816960000005
1940.79890176,15.972728705560687,-22.633150293333337
1945.79890176,15.985645119975375,-23.466483626666673
1950.79890176,15.99863017558767,-24.299816960000005
1955.79890176,16.01168323719921,-25.133150293333337
1960.79890176,16.024803751618496,-25.966483626666673
1965.79890176,16.03799125041403,-26.799816960000005
1970.79890176,16.05124535225787,-27.633150293333337
1975.79890176,16.06456576481196,-28.466483626666673
1980.79890176,16.07795228608254,-29.299816960000005
1985.79890176,16.091404805135316,-30.133150293333337
1990.79890176,16.104923302036124,-30.966483626666673
1995.79890176,16.118507846857053,-31.799816960000005
2000.79890176,16.132158597575057,-32.63315029333334
2005.79890176,16.14587579669063,-33.46648362666667
2010.79890176,16.159659766409796,-34.29981696
2015.79890176,16.173510902266166,-35.13315029333334
2020.79890176,16.18742966510154,-35.96648362666667
2025.79890176,16.20141657137654,-36.79981696
2030.79890176,16.21547218183255,-37.63315029333334
2035.79890176,16.229597088572227,-38.46648362666667
2040.79890176,16.24379190065937,-39.29981696
2045.79890176,16.258057228358776,-40.13315029333334
2050.7989017600003,16.27239366614162,-40.96648362666667
2055.7989017600003,16.286801774573686,-41.799816960000044
2060.7989017600003,16.301282061185223,-42.63315029333337
2065.7989017600003,16.315834960397844,-43.46648362666671
2070.7989017600003,16.330460812557025,-44.299816960000044
2075.7989017600003,16.345159842095594,-45.13315029333337
2080.7989017600003,16.359932134831098,-45.96648362666671
2085.7989017600003,16.37477761438762,-46.799816960000044
2090.7989017600003,16.389696017721185,-47.63315029333337
2095.7989017600003,16.404686869727303,-48.46648362666671
2100.7989017600003,16.419749456912335,-49.299816960000044
2105.7989017600003,16.434882800119055,-50.13315029333337
2110.7989017600003,16.450085626311708,-50.96648362666671
2115.7989017600003,16.465356339443904,-51.799816960000044
2120.7989017600003,16.480692990456216,-52.63315029333337
2125.7989017600003,16.49609324647725,-53.46648362666671
2130.7989017600003,16.511554359333072,-54.299816960000044
2135.7989017600003,16.527073133505073,-55.13315029333337
2140.7989017600003,16.542645893716408,-55.96648362666671
2145.7989017600003,16.55826845237062,-56.799816960000044
2150.7989017600003,16.57393607711567,-57.63315029333337
2155.7989017600003,16.58964345886002,-58.46648362666671
2160.7989017600003,16.605384680627342,-59.299816960000044
2165.7989017600003,16.621153187700205,-60.13315029333337
2170.7989017600003,16.636941759574057,-60.96648362666671
2175.7989017600003,16.65274248431769,-61.799816960000044
2180.7989017600003,16.66854673601662,-62.63315029333337
2185.7989017600003,16.684345156061617,-63.46648362666671
2190.7989017600003,16.70012763913234,-64.29981696000004
2195.7989017600003,16.715883324818087,-65.13315029333337
2200.7989017600003,16.731600595910063,-65.9664836266667
2205.7989017600003,16.747267084491547,-66.79981696000004
2210.7989017600003,16.76286968704107,-67.63315029333337
2215.7989017600003,16.778394589847036,-68.4664836266667
2220.7989017600003,16.793827306105833,-69.29981696000004
2225.7989017600003,16.80915272613484,-70.13315029333337
2230.7989017600003,16.824355182174592,-70.9664836266667
2235.7989017600003,16.83941852927131,-71.79981696000004
2240.7989017600003,16.854326243720063,-72.63315029333337
2245.7989017600003,16.869061540499732,-73.4664836266667
2250.7989017600003,16.88360751103943,-74.29981696000004
2255.7989017600003,16.89794728251183,-75.13315029333337
2260.7989017600003,16.91206419964707,-75.9664836266667
2265.7989017600003,16.92594202979075,-76.79981696000004
2270.7989017600003,16.939565191586603,-77.63315029333337
2275.7989017600003,16.952919007241043,-78.4664836266667
2280.7989017600003,16.965989977817603,-79.29981696000004
2285.7989017600003,16.97876608041333,-80.13315029333337
2290.7989017600003,16.991237085384373,-80.9664836266667
2295.7989017600003,17.003394891018736,-81.79981696000004
2300.7989017600003,17.015233872208086,-82.63315029333337
2305.7989017600003,17.026751238759175,-83.4664836266667
2310.7989017600003,17.037947398028116,-84.29981696000004
2315.7989017600003,17.04882631558078,-85.13315029333337
2320.7989017600003,17.05939586661099,-85.9664836266667
2325.7989017600003,17.069668169922643,-86.79981696000004
2330.7989017600003,17.079659895444316,-87.63315029333337
2335.7989017600003,17.089392535546246,-88.4664836266667
2340.7989017600003,17.09889262991937,-89.29981696000004
2345.7989017600003,17.10819193351202,-90.13315029333337
2350.7989017600003,17.117327517052367,-90.9664836266667
2355.7989017600003,17.12634179006701,-91.79981696000004
2360.7989017600003,17.135282437077883,-92.63315029333337
2365.7989017600003,17.14420225885431,-93.4664836266667
2370.7989017600003,17.153158912228925,-94.29981696000004
2375.7989017600003,17.162214544052688,-95.13315029333337
2380.7989017600003,17.17143531734041,-95.9664836266667
2385.7989017600003,17.18089083049177,-96.79981696000004
2390.7989017600003,17.19065343359143,-97.63315029333337
2395.7989017600003,17.20079744909256,-98.4664836266667
2400.7989017600003,17.21139830755002,-99.29981696000004
2405.7989017600003,17.220743518731066,-99.80027455999993
2410.7989017600003,17.22091673163936,-98.55027455999993
2415.7989017600003,17.220032755622164,-97.30027455999993
2420.7989017600003,17.218298931839204,-96.05027455999993
2425.7989017600003,17.21587469006277,-94.80027455999993
2430.7989017600003,17.21288428832014,-93.55027455999993
2435.7989017600003,17.209425032575098,-92.30027455999993
2440.7989017600003,17.20557306711208,-91.05027455999993
2445.7989017600003,17.201387721687347,-89.80027455999993
2450.7989017600003,17.19691489042207,-88.55027455999993
2455.7989017600003,17.1921897069113,-87.30027455999993
2460.7989017600003,17.18723868452147,-86.05027455999993
2465.7989017600003,17.182081440140557,-84.80027455999993
2470.7989017600003,17.176732088559984,-83.55027455999993
2475.7989017600003,17.171200373699328,-82.30027455999993
2480.7989017600003,17.16549258794043,-81.05027455999993
2485.7989017600003,17.159612319839315,-79.80027455999993
2490.7989017600003,17.1535610622114,-78.55027455999993
2495.7989017600003,17.147338706254438,-77.30027455999993
2500.7989017600003,17.14094394245711,-76.05027455999993
2505.7989017600003,17.134374585168366,-74.80027455999993
2510.7989017600003,17.127627834622185,-73.55027455999993
2515.7989017600003,17.12070048773156,-72.30027455999993
2520.7989017600003,17.11358910695808,-71.05027455999993
2525.7989017600003,17.106290154923805,-69.80027455999993
2530.7989017600003,17.098800101089516,-68.55027455999993
2535.7989017600003,17.091115505719166,-67.30027455999993
2540.7989017600003,17.083233085439637,-66.05027455999993
2545.7989017600003,17.075149763951963,-64.80027455999993
2550.7989017600003,17.06686271082896,-63.550274559999934
2555.7989017600003,17.058369370818124,-62.300274559999934
2560.7989017600003,17.04966748564211,-61.050274559999934
2565.7989017600003,17.040755109936207,-59.800274559999934
2570.7989017600003,17.031630622668224,-58.550274559999934
2575.7989017600003,17.022292735144447,-57.300274559999934
2580.7989017600003,17.012740496503202,-56.050274559999934
2585.7989017600003,17.002973297431996,-54.800274559999934
2590.7989017600003,16.992990872705118,-53.550274559999934
2595.7989017600003,16.982793303025147,-52.300274559999934
2600.7989017600003,16.972381016556508,-51.050274559999934
2605.7989017600003,16.961754790460816,-49.800274559999934
2610.7989017600003,16.950915752678643,-48.550274559999934
2615.7989017600003,16.93986538414766,-47.300274559999934
2620.7989017600003,16.92860552160144,-46.050274559999934
2625.7989017600003,16.917138361054636,-44.800274559999934
2630.7989017600003,16.905466462046768,-43.550274559999934
2635.7989017600003,16.893592752687457,-42.300274559999934
2640.7989017600003,16.88152053551917,-41.050274559999934
2645.7989017600003,16.869253494188605,-39.800274559999934
2650.7989017600003,16.85679570089263,-38.550274559999934
2655.7989017600003,16.84415162453936,-37.300274559999934
2660.7989017600003,16.83132613953756,-36.050274559999934
2665.7989017600003,16.81832453509713,-34.800274559999934
2670.7989017600003,16.805152524889877,-33.550274559999934
2675.7989017600003,16.79181625688026,-32.300274559999934
2680.7989017600003,16.778322323091803,-31.050274559999934
2685.7989017600003,16.764677769024225,-29.800274559999934
2690.7989017600003,16.750890102378058,-28.550274559999934
2695.7989017600003,16.73696730068039,-27.300274559999934
2700.7989017600003,16.72291781733384,-26.050274559999934
2705.7989017600003,16.708750585535963,-24.800274559999934
2710.7989017600003,16.694475019436574,-23.550274559999934
2715.7989017600003,16.680101011822153,-22.300274559999934
2720.7989017600003,16.665638927539934,-21.050274559999934
2725.7989017600003,16.651099591808357,-19.800274559999934
2730.7989017600003,16.63649427250831,-18.550274559999934
2735.7989017600003,16.621834655520665,-17.300274559999934
2740.7989017600003,16.607132812176104,-16.050274559999934
2745.7989017600003,16.592401157922925,-14.800274559999934
2750.7989017600003,16.57765240140233,-13.550274559999934
2755.7989017600003,16.56289948325846,-12.300274559999934
2760.7989017600003,16.54815550420096,-11.050274559999934
2765.7989017600003,16.53343364208678,-9.800274559999934
2770.7989017600003,16.518747058086543,-8.550274559999934
2775.7989017600003,16.504108792345143,-7.300274559999934
2780.7989017600003,16.48953164992016,-6.050274559999934
2785.7989017600003,16.475028078169284,-4.800274559999934
2790.7989017600003,16.460610037139723,-3.5502745599999344
2795.7989017600003,16.446288864864382,-2.3002745599999344
2800.7989017600003,16.432075139773534,-1.0502745599999344
2805.7989017600003,16.4205731182511,0.19972544000006565
2810.7989017600003,16.406651486708427,1.4497254400000656
2815.7989017600003,16.392837149197927,2.6997254400000656
2820.7989017600003,16.379142012275018,3.9497254400000656
2825.7989017600003,16.365575140572282,5.199725440000066
2830.7989017600003,16.35214317663474,6.449725440000066
2835.7989017600003,16.33885053723029,7.699725440000066
2840.7989017600003,16.325699506184044,8.949725440000066
2845.7989017600003,16.312690284446806,10.199725440000066
2850.7989017600003,16.299821026198373,11.449725440000066
2855.7989017600003,16.287087874902962,12.699725440000066
2860.7989017600003,16.27448500648262,13.949725440000066
2865.7989017600003,16.262004683563184,15.199725440000066
2870.7989017600003,16.249637323061258,16.449725440000066
2875.7989017600003,16.237371578376862,17.699725440000066
2880.7989017600003,16.22519443677996,18.949725440000066
2885.7989017600003,16.213091332076836,20.199725440000066
2890.7989017600003,16.201046272240998,21.449725440000066
2895.7989017600003,16.189041981355327,22.699725440000066
2900.7989017600003,16.1770600549188,23.949725440000066
2905.7989017600003,16.165081127305168,25.199725440000066
2910.7989017600003,16.153085049922815,26.449725440000066
2915.7989017600003,16.14105107840402,27.699725440000066
2920.7989017600003,16.128958066954137,28.949725440000066
2925.7989017600003,16.116784667814606,30.199725440000066
2930.7989017600003,16.104509533644773,31.449725440000066
